id_order,id_driver,id_customer,tanggal,jarak_km,durasi_menit,tarif
1809,34,147.0,2023-12-14,5.46,11,21200
1810,34,172.0,2023-12-27,2.02,4,11300
1811,34,145.0,2023-07-23,8.62,21,30400
1812,34,179.0,2023-06-03,9.46,34,33200
1813,34,19.0,2023-07-03,2.26,10,11500
1814,34,27.0,2023-05-25,2.2,5,12100
1815,34,88.0,2023-01-17,1.87,7,10600
1816,34,129.0,2023-05-01,1.17,5,8700
1817,34,174.0,2023-03-20,6.23,28,23800
1818,34,72.0,2023-01-22,6.82,18,25100
1819,34,39.0,2023-06-22,8.93,26,32200
1820,34,65.0,2023-12-27,4.87,16,20100
1821,34,146.0,2023-03-18,3.16,11,14700
1822,34,173.0,2023-10-04,7.0,18,26000
1823,34,148.0,2023-11-04,2.12,8,11800
1824,34,36.0,2023-03-01,9.5,25,33600
1825,34,,2023-01-21,1.71,3,10500
1826,34,198.0,2023-04-16,4.25,19,18200
1827,34,89.0,2023-03-31,3.75,11,16600
1828,34,,2023-12-15,4.12,16,17200
1829,34,45.0,2023-12-01,8.49,26,30300
1830,34,188.0,2023-11-21,6.37,29,24200
1831,34,11.0,2023-06-25,8.23,16,29200
1832,34,176.0,2023-10-26,3.72,11,15900
1833,34,,2023-06-22,8.2,20,29200
1834,34,17.0,2023-12-27,9.19,30,32700
1835,34,108.0,2023-06-03,6.87,29,25600
1836,34,8.0,2023-01-04,7.84,16,28200
1837,34,41.0,2023-01-23,1.38,4,9600
1838,34,90.0,2023-06-22,3.93,17,16900
1839,34,,2023-11-19,3.94,16,16400
1840,34,165.0,2023-11-08,4.34,19,18300
1841,34,117.0,2023-02-16,3.32,14,15400
1842,34,139.0,2023-01-22,7.47,32,27100
1843,35,138.0,2023-06-19,9.44,25,33000
1844,35,40.0,2023-11-05,6.9,20,25500
1845,35,128.0,2023-11-11,5.78,27,22500
1846,35,72.0,2023-01-30,4.17,20,17600
1847,35,14.0,2023-01-06,2.13,9,11500
1848,35,29.0,2023-08-01,4.79,9,19500
1849,35,66.0,2023-10-01,7.81,37,28500
1850,35,15.0,2023-09-22,3.29,13,14300
1851,35,195.0,2023-06-02,9.22,23,32200
1852,35,105.0,2023-11-10,5.05,15,19900
1853,35,148.0,2023-07-22,7.22,33,26900
1854,35,194.0,2023-03-14,6.72,24,25500
1855,35,59.0,2023-06-11,3.45,17,14900
1856,35,123.0,2023-12-12,5.57,13,21300
1857,35,196.0,2023-03-14,4.43,15,17900
1858,35,96.0,2023-11-10,4.09,19,17600
1859,35,158.0,2023-04-09,1.09,4,8500
1860,35,59.0,2023-07-11,3.16,12,14400
1861,35,153.0,2023-01-07,7.73,19,27900
1862,35,86.0,2023-01-21,9.47,37,33500
1863,35,176.0,2023-10-11,7.28,30,27000
1864,35,191.0,2023-09-27,2.69,7,12800
1865,35,40.0,2023-01-05,5.93,29,22600
1866,35,152.0,2023-02-19,5.91,22,22900
1867,35,147.0,2023-08-05,4.36,20,18300
1868,35,88.0,2023-09-01,7.44,27,26800
1869,35,158.0,2023-12-26,5.65,13,22100
1870,35,35.0,2023-01-19,1.51,5,9300
1871,35,125.0,2023-01-16,4.01,8,16500
1872,35,9.0,2023-12-09,6.71,28,24700
1873,35,57.0,2023-04-28,2.45,7,12600
1874,35,70.0,2023-02-27,4.09,18,17200
1875,35,16.0,2023-05-26,6.73,30,25600
1876,35,87.0,2023-05-18,6.94,20,25600
1877,35,67.0,2023-01-29,9.43,45,33000
1878,35,96.0,2023-09-12,1.66,6,10100
1879,35,65.0,2023-09-11,5.34,22,21100
1880,35,85.0,2023-01-15,3.86,18,16100
1881,35,96.0,2023-04-14,4.04,11,16800
1882,35,162.0,2023-12-31,6.29,18,23800
1883,35,46.0,2023-10-09,4.99,20,20400
1884,35,,2023-02-23,5.53,20,21300
1885,35,156.0,2023-08-24,7.32,22,27000
1886,35,,2023-10-06,3.32,10,14900
1887,35,94.0,2023-08-16,4.56,19,18900
1888,35,82.0,2023-02-01,1.21,5,8300
1889,35,63.0,2023-11-30,6.26,15,24000
1890,35,117.0,2023-12-05,3.65,16,16000
1891,35,112.0,2023-07-20,6.01,28,22800
1892,35,,2023-08-09,2.37,5,11700
1893,35,4.0,2023-11-13,1.91,4,10500
1894,35,186.0,2023-08-06,6.6,19,25000
1895,35,85.0,2023-12-10,1.78,8,10200
1896,35,117.0,2023-11-10,9.03,30,32500
1897,35,131.0,2023-09-02,5.65,18,22400
1898,35,26.0,2023-07-22,4.27,13,17300
1899,35,167.0,2023-12-26,6.83,16,25200
1900,35,114.0,2023-01-14,7.57,33,27600
1901,35,184.0,2023-11-09,9.61,36,33400
1902,35,65.0,2023-04-25,6.05,12,23300
1903,35,154.0,2023-02-15,1.17,3,8100
1904,35,123.0,2023-11-08,5.3,16,20900
1905,35,168.0,2023-03-23,3.91,17,16500
1906,35,131.0,2023-08-13,2.18,4,11000
1907,35,71.0,2023-01-02,5.49,13,21800
1908,35,,2023-04-15,8.57,42,31000
1909,35,96.0,2023-08-04,2.97,6,14200
1910,35,46.0,2023-11-28,2.35,4,11600
1911,35,94.0,2023-10-01,4.09,15,17000
1912,35,176.0,2023-10-24,2.52,5,12700
1913,35,99.0,2023-04-23,9.7,36,34100
1914,35,33.0,2023-04-18,1.05,2,7600
1915,35,,2023-01-18,3.1,12,14500
1916,35,161.0,2023-02-07,9.0,23,32500
1917,35,11.0,2023-10-08,4.25,15,17800
1918,35,137.0,2023-01-10,9.6,22,33800
1919,36,136.0,2023-08-12,6.92,34,25400
1920,36,109.0,2023-11-04,2.81,8,13700
1921,36,12.0,2023-04-13,6.41,13,24500
1922,36,123.0,2023-10-19,4.51,21,18200
1923,36,22.0,2023-05-26,2.04,5,10600
1924,36,107.0,2023-02-04,1.95,6,10300
1925,36,47.0,2023-04-10,7.69,22,27900
1926,36,94.0,2023-08-11,4.41,18,18400
1927,36,112.0,2023-07-16,4.42,18,18400
1928,36,152.0,2023-02-04,9.61,37,33900
1929,36,59.0,2023-10-31,6.44,23,24300
1930,36,147.0,2023-07-28,5.26,13,20600
1931,36,,2023-07-24,1.74,7,9900
1932,36,114.0,2023-09-19,9.92,21,35200
1933,36,51.0,2023-09-04,7.73,15,28000
1934,36,67.0,2023-09-15,9.86,20,34300
1935,36,52.0,2023-10-05,1.89,5,10500
1936,36,185.0,2023-08-27,8.21,26,29300
1937,36,37.0,2023-09-01,2.96,13,13900
1938,36,109.0,2023-08-30,8.8,32,31300
1939,36,158.0,2023-01-24,3.87,10,16100
1940,36,91.0,2023-11-04,6.04,27,22600
1941,36,189.0,2023-04-11,6.64,27,25200
1942,36,41.0,2023-04-15,8.31,27,29500
1943,36,51.0,2023-01-14,4.76,10,18900
1944,36,78.0,2023-03-03,1.45,4,9000
1945,36,115.0,2023-08-25,2.5,10,12500
1946,36,64.0,2023-08-02,3.08,14,13700
1947,36,62.0,2023-06-19,6.03,26,22800
1948,36,125.0,2023-07-12,7.49,24,27700
1949,36,28.0,2023-09-22,1.28,4,8400
1950,36,184.0,2023-01-10,3.69,14,16100
1951,36,71.0,2023-05-01,4.61,17,18600
1952,36,185.0,2023-06-23,8.94,43,31300
1953,36,48.0,2023-12-19,2.72,13,13600
1954,36,75.0,2023-01-18,7.53,17,27800
1955,37,58.0,2023-06-22,8.84,38,31300
1956,37,127.0,2023-01-21,2.53,9,12300
1957,37,124.0,2023-02-07,6.87,33,25600
1958,37,30.0,2023-05-30,8.99,33,32400
1959,37,107.0,2023-10-12,2.48,10,12500
1960,37,192.0,2023-08-19,1.05,4,7700
1961,37,134.0,2023-05-21,1.12,4,8600
1962,37,47.0,2023-08-16,5.09,16,20600
1963,37,189.0,2023-02-28,9.58,39,33400
1964,37,174.0,2023-12-29,1.94,7,10700
1965,37,7.0,2023-01-30,1.45,4,9300
1966,37,100.0,2023-08-02,3.06,14,14000
1967,37,95.0,2023-07-27,8.55,36,30900
1968,37,81.0,2023-12-29,8.81,33,31300
1969,37,106.0,2023-12-03,9.26,24,32200
1970,37,,2023-07-01,6.11,22,23000
1971,37,174.0,2023-08-27,1.04,3,8400
1972,37,159.0,2023-11-27,6.39,26,24200
1973,37,42.0,2023-10-31,8.11,38,29400
1974,37,99.0,2023-02-07,1.49,6,9900
1975,37,99.0,2023-01-05,3.52,15,15700
1976,37,74.0,2023-01-09,1.19,5,9000
1977,37,158.0,2023-05-10,7.18,29,26600
1978,37,69.0,2023-05-25,5.23,24,20400
1979,37,41.0,2023-02-05,2.1,5,11400
1980,37,138.0,2023-04-19,7.9,16,29000
1981,37,73.0,2023-07-25,9.84,33,34300
1982,37,69.0,2023-07-28,4.89,15,19700
1983,37,119.0,2023-04-03,8.17,35,29800
1984,37,70.0,2023-07-13,5.73,23,22300
1985,37,111.0,2023-07-01,9.06,39,31700
1986,37,138.0,2023-09-17,1.15,4,8900
1987,37,158.0,2023-04-22,9.27,42,32600
1988,37,198.0,2023-11-09,2.69,6,13500
1989,37,177.0,2023-08-17,9.9,21,34200
1990,37,17.0,2023-09-20,5.78,13,22400
1991,37,181.0,2023-10-09,3.36,13,15200
1992,37,20.0,2023-03-19,1.33,3,8800
1993,37,77.0,2023-05-17,8.36,41,30300
1994,37,121.0,2023-11-07,1.82,8,10100
1995,37,187.0,2023-09-02,4.96,11,19900
1996,37,195.0,2023-11-29,9.1,38,32000
1997,37,16.0,2023-07-27,3.63,8,15400
1998,37,179.0,2023-08-28,6.21,25,23900
1999,37,169.0,2023-02-14,5.26,24,20600
2000,37,60.0,2023-03-17,2.31,7,11600
2001,37,39.0,2023-05-04,1.93,6,10200
2002,37,93.0,2023-03-16,9.28,25,33300
2003,37,10.0,2023-10-02,1.7,3,9600
2004,37,67.0,2023-06-26,6.81,31,24900
2005,37,79.0,2023-04-23,8.25,39,29200
2006,38,185.0,2023-04-24,9.9,36,34800
2007,38,195.0,2023-03-02,7.33,36,27100
2008,38,1.0,2023-12-29,9.94,20,34700
2009,38,,2023-08-08,8.28,29,30200
2010,38,164.0,2023-12-14,4.4,18,18600
2011,38,30.0,2023-12-26,1.35,3,9300
2012,38,34.0,2023-05-11,7.62,31,28100
2013,38,35.0,2023-06-28,4.99,15,19900
2014,38,35.0,2023-04-25,3.96,18,16700
2015,38,,2023-05-20,6.06,22,23300
2016,38,172.0,2023-12-02,1.95,8,10500
2017,38,193.0,2023-11-09,3.4,9,15100
2018,38,186.0,2023-05-18,5.65,18,22200
2019,38,59.0,2023-07-17,4.73,12,19000
2020,38,109.0,2023-03-04,8.68,33,31200
2021,38,156.0,2023-11-04,8.0,33,29400
2022,38,142.0,2023-12-20,7.95,36,29200
2023,38,188.0,2023-06-27,5.2,12,20900
2024,38,116.0,2023-05-21,9.25,29,33200
2025,38,68.0,2023-04-10,2.39,7,12300
2026,38,28.0,2023-04-03,6.99,33,26000
2027,38,163.0,2023-10-20,8.15,19,29300
2028,38,101.0,2023-11-11,5.73,24,22100
2029,38,62.0,2023-04-09,2.61,6,12700
2030,38,50.0,2023-07-12,3.44,13,15600
2031,38,84.0,2023-05-05,7.66,19,27800
2032,38,65.0,2023-12-22,4.56,13,18200
2033,38,188.0,2023-07-08,5.97,15,23000
2034,39,109.0,2023-04-20,1.63,3,9300
2035,39,14.0,2023-01-26,0.54,1,6900
2036,39,3.0,2023-10-16,0.59,2,6700
2037,39,64.0,2023-05-27,0.88,4,8000
2038,39,160.0,2023-06-06,1.72,6,10300
2039,39,152.0,2023-06-16,0.74,3,7300
2040,39,27.0,2023-02-22,0.63,2,6700
2041,39,189.0,2023-09-25,0.95,4,8300
2042,39,123.0,2023-06-27,1.37,5,8600
2043,39,104.0,2023-05-31,0.94,3,7600
2044,39,69.0,2023-08-07,1.8,6,10900
2045,39,120.0,2023-06-30,0.67,1,7300
2046,39,119.0,2023-06-24,1.49,6,9300
2047,39,46.0,2023-04-14,0.69,2,6800
2048,39,152.0,2023-01-04,1.96,6,10600
2049,39,22.0,2023-05-23,0.87,2,7300
2050,39,126.0,2023-11-11,1.83,8,9900
2051,39,80.0,2023-11-11,0.63,2,6600
2052,39,66.0,2023-01-04,1.83,5,10400
2053,39,20.0,2023-11-22,0.97,3,7400
2054,39,190.0,2023-07-19,2.0,7,10500
2055,39,178.0,2023-01-03,1.32,3,9100
2056,39,165.0,2023-06-27,1.31,5,8500
2057,39,88.0,2023-07-08,0.88,2,7300
2058,39,110.0,2023-08-04,1.24,3,9200
2059,39,55.0,2023-12-23,1.85,7,10000
2060,39,194.0,2023-03-31,1.3,4,8700
2061,39,59.0,2023-02-27,1.83,5,10000
2062,39,81.0,2023-09-25,0.95,2,7700
2063,39,38.0,2023-02-26,0.82,2,7300
2064,39,3.0,2023-04-09,1.32,4,8700
2065,39,180.0,2023-11-06,0.58,2,7000
2066,39,98.0,2023-08-29,1.35,4,9000
2067,39,191.0,2023-01-27,1.78,7,10200
2068,39,,2023-11-01,1.81,8,9900
2069,39,20.0,2023-06-21,1.52,6,9700
2070,39,20.0,2023-03-01,1.57,3,9200
2071,39,180.0,2023-10-13,1.16,3,8900
2072,39,89.0,2023-09-13,1.52,5,10000
2073,39,38.0,2023-09-15,0.62,1,6600
2074,39,63.0,2023-07-25,1.11,3,8800
2075,39,,2023-08-10,1.42,6,9400
2076,39,54.0,2023-05-20,1.87,7,11100
2077,39,106.0,2023-01-11,1.62,4,9600
2078,39,3.0,2023-11-30,1.6,5,10000
2079,39,179.0,2023-03-22,1.09,4,8400
2080,39,190.0,2023-10-28,1.15,5,8800
2081,39,143.0,2023-10-17,1.04,3,8000
2082,39,117.0,2023-02-09,0.64,1,7200
2083,39,54.0,2023-06-27,1.79,6,9800
2084,39,88.0,2023-12-31,1.69,7,9800
2085,39,3.0,2023-05-31,1.88,9,10200
2086,39,112.0,2023-04-16,0.88,2,8100
2087,39,9.0,2023-02-13,1.78,7,10800
2088,39,8.0,2023-03-18,0.54,1,6900
2089,39,170.0,2023-12-14,1.74,4,10100
2090,39,79.0,2023-11-10,0.91,4,8200
2091,39,196.0,2023-05-23,0.98,3,7700
2092,39,,2023-09-11,1.41,2,9100
2093,39,108.0,2023-09-30,1.43,6,9000
2094,39,55.0,2023-10-10,1.95,7,10800
2095,39,,2023-04-30,0.88,4,7800
2096,39,119.0,2023-10-03,1.9,9,11200
2097,39,29.0,2023-12-05,1.99,9,10700
2098,39,44.0,2023-07-24,1.98,6,11300
2099,39,41.0,2023-05-15,0.88,2,7200
2100,39,146.0,2023-02-03,1.31,3,9400
2101,39,106.0,2023-06-10,1.45,6,9200
2102,39,153.0,2023-05-06,0.96,4,7300
2103,39,176.0,2023-08-02,0.76,3,7600
2104,39,188.0,2023-01-17,0.68,3,6900
2105,39,193.0,2023-04-29,1.86,9,10900
2106,39,50.0,2023-04-29,1.25,3,8300
2107,40,86.0,2023-11-11,6.39,25,24600
2108,40,25.0,2023-06-12,2.29,7,11900
2109,40,162.0,2023-06-09,3.11,14,14200
2110,40,188.0,2023-11-14,9.06,28,32500
2111,40,69.0,2023-02-09,8.17,34,30000
2112,40,4.0,2023-04-30,3.98,9,17400
2113,40,130.0,2023-05-19,3.8,10,15900
2114,40,138.0,2023-10-07,4.89,23,19300
2115,40,188.0,2023-03-02,4.43,17,18400
2116,40,184.0,2023-06-02,4.69,19,18600
2117,40,187.0,2023-06-30,8.27,27,29500
2118,40,66.0,2023-10-24,9.6,37,33800
2119,40,75.0,2023-09-06,2.92,8,13800
2120,40,30.0,2023-06-05,1.47,6,9600
2121,40,183.0,2023-04-16,6.66,26,24700
2122,40,11.0,2023-03-17,7.74,27,28400
2123,40,143.0,2023-11-22,4.74,14,19100
2124,40,12.0,2023-02-05,1.77,5,10200
2125,40,184.0,2023-05-01,4.77,21,19600
2126,40,57.0,2023-05-17,1.56,6,9700
2127,40,126.0,2023-10-23,9.75,23,34300
2128,40,74.0,2023-02-17,6.86,16,25200
2129,40,78.0,2023-01-30,3.2,11,14700
2130,40,191.0,2023-01-30,8.0,36,28800
2131,40,3.0,2023-02-06,7.09,35,26400
2132,40,6.0,2023-10-24,6.02,26,23300
2133,40,,2023-12-09,2.48,7,12300
2134,40,168.0,2023-05-19,4.92,10,20100
2135,40,3.0,2023-12-17,6.11,23,23700
2136,40,125.0,2023-06-21,2.57,8,12400
2137,40,102.0,2023-10-09,9.38,32,32700
2138,40,82.0,2023-02-10,5.02,11,20000
2139,40,188.0,2023-02-12,7.06,34,26600
2140,40,105.0,2023-01-28,8.25,39,29900
2141,40,32.0,2023-12-03,8.77,26,30900
2142,40,77.0,2023-04-01,6.04,23,23300
2143,40,,2023-07-28,6.38,21,23700
2144,40,51.0,2023-07-11,9.24,27,32900
2145,40,196.0,2023-09-17,9.68,22,34300
2146,40,180.0,2023-12-08,3.87,10,16400
2147,40,81.0,2023-07-16,7.97,32,28700
2148,40,169.0,2023-01-21,2.9,6,13900
2149,41,144.0,2023-06-13,9.4,32,32700
2150,41,91.0,2023-08-02,5.47,12,21800
2151,41,88.0,2023-08-16,9.13,22,32100
2152,41,189.0,2023-08-07,2.05,8,10700
2153,41,119.0,2023-04-15,7.63,16,28200
2154,41,73.0,2023-11-23,5.42,20,20700
2155,41,144.0,2023-09-14,8.05,19,29400
2156,41,71.0,2023-05-22,7.03,24,26100
2157,41,17.0,2023-07-23,4.54,9,18100
2158,41,71.0,2023-01-18,4.01,13,16800
2159,41,49.0,2023-09-25,5.88,18,22900
2160,41,9.0,2023-05-05,6.23,19,24100
2161,41,46.0,2023-12-10,4.56,13,18700
2162,41,27.0,2023-02-27,9.18,19,32900
2163,41,128.0,2023-08-20,5.33,25,20900
2164,41,159.0,2023-09-12,8.49,34,30700
2165,41,83.0,2023-01-21,1.43,5,9300
2166,41,22.0,2023-08-10,7.01,31,25800
2167,41,13.0,2023-12-09,5.27,22,20800
2168,41,74.0,2023-04-04,2.62,6,13100
2169,41,115.0,2023-04-17,1.34,4,8700
2170,41,155.0,2023-01-30,8.0,24,28700
2171,41,122.0,2023-06-01,4.68,11,19400
2172,42,,2023-03-01,7.94,36,28400
2173,42,42.0,2023-08-18,4.91,14,19400
2174,42,119.0,2023-11-20,2.09,4,11000
2175,42,162.0,2023-09-27,3.49,16,15400
2176,42,23.0,2023-04-03,9.0,18,31900
2177,42,93.0,2023-08-08,7.86,39,28600
2178,42,26.0,2023-01-10,7.98,19,28900
2179,42,86.0,2023-05-20,4.55,13,18800
2180,42,174.0,2023-04-17,4.29,9,18300
2181,42,122.0,2023-11-19,9.47,45,33600
2182,42,93.0,2023-10-25,2.89,11,13700
2183,42,87.0,2023-03-13,7.4,31,27600
2184,42,81.0,2023-11-26,6.64,23,24800
2185,42,141.0,2023-11-26,7.02,30,25900
2186,42,192.0,2023-06-19,6.45,25,23800
2187,42,25.0,2023-09-20,8.96,44,31500
2188,42,93.0,2023-03-20,6.93,15,25900
2189,42,9.0,2023-02-28,2.58,11,12500
2190,42,27.0,2023-03-19,9.93,23,34400
2191,42,78.0,2023-04-13,7.01,20,26400
2192,42,147.0,2023-01-31,5.14,11,20200
2193,42,89.0,2023-02-16,3.32,11,14800
2194,42,184.0,2023-06-15,4.61,16,18900
2195,42,64.0,2023-04-18,7.04,29,26400
2196,42,72.0,2023-10-11,9.09,20,31800
2197,42,119.0,2023-09-20,4.62,14,19000
2198,42,130.0,2023-06-02,2.2,6,11200
2199,42,46.0,2023-09-03,8.16,40,29400
2200,42,18.0,2023-12-02,3.25,15,14200
2201,42,149.0,2023-03-06,9.42,20,33200
2202,42,115.0,2023-04-16,1.39,5,9600
2203,42,141.0,2023-07-23,9.04,38,32500
2204,42,192.0,2023-06-30,4.1,12,16800
2205,42,131.0,2023-03-04,6.2,26,23400
2206,42,166.0,2023-11-18,5.96,18,22900
2207,42,,2023-10-10,2.08,5,11600
2208,42,47.0,2023-10-11,8.74,28,30800
2209,42,120.0,2023-10-06,5.26,20,20800
2210,42,50.0,2023-12-14,9.95,29,34800
2211,42,182.0,2023-04-13,2.26,8,11200
2212,42,29.0,2023-04-21,1.22,2,9100
2213,42,97.0,2023-06-18,2.39,6,12200
2214,42,103.0,2023-08-03,8.94,43,31300
2215,42,22.0,2023-11-06,2.65,6,12700
2216,42,70.0,2023-11-06,1.19,3,8600
2217,42,98.0,2023-10-11,8.65,29,31400
2218,42,148.0,2023-08-12,8.99,43,32400
2219,42,92.0,2023-08-18,8.09,38,29300
2220,42,181.0,2023-01-12,8.8,27,31800
2221,42,31.0,2023-02-17,2.92,9,13500
2222,42,110.0,2023-04-22,3.32,9,15100
2223,42,60.0,2023-06-20,7.76,16,27700
2224,42,,2023-02-16,7.78,32,28100
2225,42,100.0,2023-12-12,6.08,25,23600
2226,42,13.0,2023-06-15,8.19,22,29500
2227,42,86.0,2023-04-24,3.42,9,15600
2228,42,173.0,2023-12-18,1.09,2,7700
2229,42,144.0,2023-10-16,1.82,8,10500
2230,42,198.0,2023-06-04,5.96,12,22600
2231,42,95.0,2023-05-03,2.89,8,14100
2232,42,183.0,2023-03-04,4.33,18,17400
2233,43,64.0,2023-12-28,8.62,19,30600
2234,43,66.0,2023-11-17,5.08,16,19900
2235,43,139.0,2023-08-30,1.95,4,11300
2236,43,143.0,2023-06-14,8.33,26,30400
2237,43,46.0,2023-08-21,7.02,34,25500
2238,43,15.0,2023-07-19,2.44,9,12200
2239,43,90.0,2023-06-12,4.31,11,17600
2240,43,54.0,2023-10-27,4.86,11,19900
2241,43,32.0,2023-10-06,5.23,24,20800
2242,43,109.0,2023-11-12,8.21,36,29400
2243,43,186.0,2023-07-15,9.3,36,33000
2244,43,182.0,2023-05-24,1.94,6,11300
2245,43,173.0,2023-10-02,1.26,3,8500
2246,43,46.0,2023-05-09,1.65,5,9600
2247,43,26.0,2023-02-11,1.93,3,10900
2248,43,189.0,2023-09-02,7.93,31,28200
2249,43,48.0,2023-07-16,7.88,22,28800
2250,43,26.0,2023-11-19,6.11,25,23800
2251,43,68.0,2023-09-19,5.55,25,21900
2252,43,101.0,2023-11-28,5.68,20,21700
2253,43,143.0,2023-08-31,9.99,31,34900
2254,43,114.0,2023-06-03,5.61,13,21300
2255,43,45.0,2023-07-06,3.1,14,14000
2256,43,187.0,2023-01-18,9.25,32,32400
2257,43,167.0,2023-10-01,3.03,12,14300
2258,43,124.0,2023-09-10,7.27,32,26500
2259,43,141.0,2023-05-18,1.06,2,8500
2260,43,165.0,2023-10-22,4.61,22,19200
2261,43,125.0,2023-09-25,1.14,3,8800
2262,43,100.0,2023-03-31,9.99,47,34400
2263,43,76.0,2023-04-28,5.18,11,20700
2264,43,95.0,2023-07-19,5.3,26,20400
2265,43,70.0,2023-06-24,2.09,9,11700
2266,43,8.0,2023-03-20,4.2,9,17200
2267,43,,2023-03-14,8.97,24,31900
2268,43,196.0,2023-06-13,1.15,4,8700
2269,43,150.0,2023-07-29,7.9,37,28200
2270,43,74.0,2023-11-07,1.05,3,8300
2271,43,,2024-01-01,7.59,16,27200
2272,44,46.0,2023-09-18,6.61,28,24500
2273,44,177.0,2023-07-03,6.13,24,23800
2274,44,68.0,2023-10-02,5.68,14,22300
2275,44,55.0,2023-01-26,4.11,12,16800
2276,44,193.0,2023-12-15,4.67,11,19000
2277,44,191.0,2023-05-23,2.74,7,13300
2278,44,38.0,2023-12-30,2.62,8,13000
2279,44,60.0,2023-06-02,2.93,9,13800
2280,44,104.0,2023-07-07,9.88,43,34200
2281,44,163.0,2023-02-07,3.24,10,14800
2282,44,50.0,2023-11-24,5.69,25,22500
2283,44,61.0,2023-03-19,1.14,4,8400
2284,44,163.0,2023-07-04,9.99,23,35400
2285,44,,2023-06-25,1.57,7,10000
2286,44,54.0,2023-08-06,2.48,12,12700
2287,44,144.0,2023-01-14,3.45,8,15200
2288,44,,2023-11-01,2.62,7,12400
2289,44,136.0,2023-02-21,3.66,9,15600
2290,44,50.0,2023-10-22,2.45,8,12000
2291,44,21.0,2023-10-04,7.94,16,28800
2292,44,15.0,2023-10-15,3.06,12,14200
2293,45,195.0,2023-09-11,7.07,19,26000
2294,45,184.0,2023-11-23,7.36,19,27200
2295,45,116.0,2023-02-26,4.29,18,18100
2296,45,39.0,2023-07-30,4.03,12,17500
2297,45,60.0,2023-04-16,4.13,15,17300
2298,45,62.0,2023-05-06,3.93,17,16400
2299,45,169.0,2023-09-10,2.68,7,12700
2300,45,154.0,2023-01-10,7.16,15,26700
2301,45,145.0,2023-03-14,5.64,22,21400
2302,45,139.0,2023-03-17,5.66,11,22000
2303,45,179.0,2023-12-02,9.24,23,32600
2304,45,73.0,2023-02-02,8.71,20,31500
2305,45,97.0,2023-03-31,7.74,30,28200
2306,45,24.0,2023-07-04,2.76,8,13700
2307,45,193.0,2023-08-24,5.5,17,21300
2308,45,179.0,2023-02-26,5.73,22,22400
2309,45,173.0,2023-05-24,9.88,34,34100
2310,45,111.0,2023-10-06,5.09,21,19700
2311,45,106.0,2023-03-21,8.37,17,29600
2312,45,107.0,2023-01-03,9.04,20,31600
2313,45,119.0,2023-03-11,2.38,7,11600
2314,45,181.0,2023-12-19,8.29,18,30000
2315,45,97.0,2023-12-24,4.47,11,18100
2316,45,62.0,2023-07-09,2.17,7,11700
2317,45,15.0,2023-07-27,9.57,39,34100
2318,45,53.0,2023-12-05,4.03,10,17400
2319,45,76.0,2023-02-04,1.98,8,10800
2320,45,170.0,2023-10-18,7.16,32,26700
2321,45,186.0,2023-06-14,8.43,39,30600
2322,45,36.0,2023-09-05,6.74,20,24700
2323,45,107.0,2023-05-27,5.2,19,20200
2324,45,12.0,2023-12-24,7.47,17,27600
2325,45,100.0,2023-02-23,7.63,34,27800
2326,45,200.0,2023-06-12,5.2,10,21100
2327,45,2.0,2023-04-15,4.3,12,17500
2328,45,89.0,2023-07-23,4.35,12,18000
2329,45,151.0,2023-01-24,9.64,19,34200
2330,45,60.0,2023-12-21,3.89,15,16800
2331,45,24.0,2023-06-21,3.75,8,16400
2332,45,153.0,2023-12-06,2.33,9,11500
2333,45,182.0,2023-04-01,8.88,33,32000
2334,45,140.0,2023-08-07,4.09,16,16800
2335,45,80.0,2023-09-08,5.06,14,19900
2336,45,168.0,2023-08-04,4.5,16,18400
2337,45,70.0,2023-10-17,6.05,18,23000
2338,45,184.0,2023-07-19,7.55,22,27300
2339,46,40.0,2023-11-26,6.0,15,23100
2340,46,14.0,2023-10-11,7.54,21,27700
2341,46,25.0,2023-06-29,4.72,18,18900
2342,46,83.0,2023-07-14,6.92,33,25600
2343,46,132.0,2023-10-17,9.36,41,33100
2344,46,63.0,2023-08-20,3.78,9,16600
2345,46,101.0,2023-01-02,6.85,28,25800
2346,46,198.0,2023-08-12,8.6,35,30900
2347,46,94.0,2023-01-26,5.63,24,21600
2348,46,187.0,2023-08-21,1.47,7,9300
2349,46,41.0,2023-02-23,5.79,24,22700
2350,46,7.0,2023-02-09,2.65,9,13200
2351,46,154.0,2023-08-07,7.28,29,26800
2352,46,76.0,2023-01-09,5.71,16,21600
2353,46,,2023-06-19,4.58,17,18700
2354,46,20.0,2024-01-01,5.79,15,22700
2355,46,131.0,2023-12-15,4.34,18,17500
2356,46,64.0,2023-02-28,3.22,15,15100
2357,46,186.0,2023-07-13,1.77,6,10500
2358,46,101.0,2023-05-10,7.24,24,26600
2359,46,110.0,2023-10-14,5.19,18,20200
2360,46,152.0,2023-02-02,4.89,20,20100
2361,46,23.0,2023-05-23,6.76,26,25100
2362,46,172.0,2023-09-03,1.6,5,9700
2363,46,132.0,2023-04-11,3.43,9,15100
2364,46,22.0,2023-08-24,8.2,18,29200
2365,46,69.0,2023-02-06,7.96,36,29300
2366,46,72.0,2023-10-29,7.01,19,26200
2367,46,165.0,2023-03-30,8.25,28,29800
2368,46,78.0,2023-09-15,8.88,31,32000
2369,46,45.0,2023-04-30,3.83,9,16000
